"RevisionKey","Repo","Abbreviation","WorkshopId","CatalogueArchiveId","CatalogueUrl","SkymodsTitle","NewestOrdinal","IsCurrentRevision","RawDisplayedTime","NormalizedUtcTime","TimeParsed","DownloadUrl","PageReferenceYear","RawPageSha256","ContentVerified"
"2220098919|54","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","54","False","22 Jun, 2021 at 08:03 UTC","2021-06-22 08:03","True","https://modsbase.com/nf48fa1ucca2/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|55","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","55","False","8 Jun, 2021 at 13:25 UTC","2021-06-08 13:25","True","https://modsbase.com/1gh8fomtpmvh/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|56","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","56","False","28 Apr, 2021 at 17:17 UTC","2021-04-28 17:17","True","https://modsbase.com/3c7yv86ocl95/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|57","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","57","False","24 Apr, 2021 at 16:15 UTC","2021-04-24 16:15","True","https://modsbase.com/zdx2a4qn39p6/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|58","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","58","False","21 Apr, 2021 at 17:14 UTC","2021-04-21 17:14","True","https://modsbase.com/1lzl6k599mif/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|59","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","59","False","4 Apr, 2021 at 17:38 UTC","2021-04-04 17:38","True","https://modsbase.com/le3w0alqz838/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|60","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","60","False","28 Mar, 2021 at 22:43 UTC","2021-03-28 22:43","True","https://modsbase.com/v9zcqv1v8z38/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|61","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","61","False","23 Mar, 2021 at 12:18 UTC","2021-03-23 12:18","True","https://modsbase.com/f92te04lbea4/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|62","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","62","False","20 Mar, 2021 at 16:39 UTC","2021-03-20 16:39","True","https://modsbase.com/w97za2luw8f3/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
"2220098919|63","Community-Flavor-Pack","CFP","2220098919","66558","https://catalogue.smods.ru/archives/66558","Community Flavor Pack","63","False","16 Mar, 2021 at 23:23 UTC","2021-03-16 23:23","True","https://modsbase.com/zqijhj5whmxs/2220098919_Community_Flavor_Pack.zip.html","2026","554413e37aa994e1dd78a1932f3345c41d11793b98c47fa4ec14247d8e24db7f","False"
